,s_id,direction,lane,lat,long,month,state,country,dailytraffic,demandfactor
2706,718,7,3,30.643176,88.083328,3,Alabama,USA,10470.806451612903,2.2257944956418507
2707,718,7,4,30.643176,88.083328,3,Alabama,USA,10073.741935483871,2.141389916252595
2708,718,7,5,30.643176,88.083328,3,Alabama,USA,6199.4838709677415,1.3178332671496278
2709,720,1,1,30.665641,88.126965,3,Alabama,USA,16065.741935483871,3.4151180363852682
2710,720,1,1,40.911398,72.664782,3,Alabama,USA,16065.741935483871,3.4151180363852682
2711,43,5,1,44.684505,116.051731,3,Alabama,USA,5225.225806451613,1.1107338190454512
2712,720,1,2,30.665641,88.126965,3,Alabama,USA,15049.967741935485,3.1991934445915984
2713,718,7,2,30.643176,88.083328,3,Alabama,USA,6857.419354838709,1.4576915660547594
2714,718,7,1,30.643176,88.083328,3,Alabama,USA,2319.870967741936,0.49313833222501696
2715,717,5,2,33.405309,86.766261,3,Alabama,USA,15732.09677419355,3.3441946011246397
2716,717,5,3,33.405309,86.766261,3,Alabama,USA,9654.83870967742,2.0523430507112126
2717,32,5,2,44.295669,111.457499,3,Alabama,USA,9563.90322580645,2.033012763173775
2718,43,5,1,37.8399,82.0063,3,Alabama,USA,5225.225806451613,1.1107338190454512
2719,718,3,1,30.643176,88.083328,3,Alabama,USA,3042.8064516129034,0.6468137752904662
2720,720,1,3,30.665641,88.126965,3,Alabama,USA,8906.677419354839,1.8933053214257292
2721,718,3,2,30.643176,88.083328,3,Alabama,USA,5462.612903225807,1.1611955380905026
2722,718,3,3,30.643176,88.083328,3,Alabama,USA,8409.483870967742,1.7876161686004304
2723,718,3,4,30.643176,88.083328,3,Alabama,USA,13159.0,2.797227692394167
2724,718,3,5,30.643176,88.083328,3,Alabama,USA,7607.612903225807,1.6171612953809873
2725,729,1,1,30.907004,87.985432,3,Alabama,USA,6695.677419354839,1.4233098485263065
2726,729,1,1,41.689511,83.53272,3,Alabama,USA,6695.677419354839,1.4233098485263065
2727,738,7,3,30.631765,88.106075,3,Alabama,USA,10348.225806451614,2.199737350327108
2728,11,5,1,42.198149,111.40123,3,Alabama,USA,962.0645161290324,0.20450744785971
2729,180,5,1,40.89246,73.88471,3,Alabama,USA,4271.580645161291,0.908016085640254
2730,738,7,4,30.631765,88.106075,3,Alabama,USA,4991.032258064516,1.0609509572072844
2731,740,3,1,30.65195,88.070651,3,Alabama,USA,329.96774193548384,0.07014172090118606
2732,740,3,1,40.96963,72.203335,3,Alabama,USA,329.96774193548384,0.07014172090118606
2733,180,5,1,34.774272,83.075817,3,Alabama,USA,4271.580645161291,0.908016085640254
2734,740,3,2,30.65195,88.070651,3,Alabama,USA,5772.5161290322585,1.2270721157322755
2735,740,3,3,30.65195,88.070651,3,Alabama,USA,8711.451612903225,1.8518058889402487
2736,180,5,1,32.450915,86.211772,3,Alabama,USA,4271.580645161291,0.908016085640254
2737,740,3,4,30.65195,88.070651,3,Alabama,USA,12276.709677419354,2.6096779604195515
2738,740,3,5,30.65195,88.070651,3,Alabama,USA,7086.806451612903,1.5064527135108485
2739,180,5,1,31.3431,83.59119,3,Alabama,USA,4271.580645161291,0.908016085640254
2740,740,7,1,30.65195,88.070651,3,Alabama,USA,1059.3225806451612,0.22518173552390744
2741,180,5,1,45.456682,98.329343,3,Alabama,USA,4271.580645161291,0.908016085640254
2742,738,7,1,30.631765,88.106075,3,Alabama,USA,10197.870967741936,2.167776204455524
2743,735,7,3,30.622878,88.129003,3,Alabama,USA,12002.225806451614,2.5513305263450388
2744,180,5,2,40.89246,73.88471,3,Alabama,USA,5656.096774193548,1.2023246848267732
2745,11,5,1,42.344505,72.642902,3,Alabama,USA,962.0645161290324,0.20450744785971
2746,180,5,2,34.774272,83.075817,3,Alabama,USA,5656.096774193548,1.2023246848267732
2747,738,3,1,30.631765,88.106075,3,Alabama,USA,4709.225806451613,1.0010469515573908
2748,738,3,2,30.631765,88.106075,3,Alabama,USA,14372.90322580645,3.055268859588666
2749,180,5,2,32.450915,86.211772,3,Alabama,USA,5656.096774193548,1.2023246848267732
2750,17,5,1,42.035924,72.130104,3,Alabama,USA,2121.064516129032,0.4508777568106059
2751,738,3,3,30.631765,88.106075,3,Alabama,USA,10516.032258064515,2.23540821083429
2752,180,5,1,60.501576,149.422021,3,Alabama,USA,4271.580645161291,0.908016085640254
2753,738,3,4,30.631765,88.106075,3,Alabama,USA,5822.870967741936,1.2377761167418317
2754,738,7,2,30.631765,88.106075,3,Alabama,USA,12907.548387096776,2.7437762587814247
2755,11,5,1,41.362231,78.581225,3,Alabama,USA,962.0645161290324,0.20450744785971
2756,11,5,1,38.145286,81.845304,3,Alabama,USA,962.0645161290324,0.20450744785971
2757,742,7,1,30.664512,88.052634,3,Alabama,USA,914.7741935483872,0.19445487548302226
2758,32,5,2,43.41422,110.7727,3,Alabama,USA,9563.90322580645,2.033012763173775
2759,742,7,2,30.664512,88.052634,3,Alabama,USA,7706.677419354839,1.638219583081402
2760,180,1,2,31.3431,83.59119,3,Alabama,USA,6460.709677419355,1.3733624152440462
2761,742,7,3,30.664512,88.052634,3,Alabama,USA,10940.741935483871,2.3256893622063712
2762,742,7,4,30.664512,88.052634,3,Alabama,USA,9283.129032258064,1.9733281861160057
2763,742,7,5,30.664512,88.052634,3,Alabama,USA,3939.516129032258,0.8374286504113158
2764,180,1,1,60.501576,149.422021,3,Alabama,USA,3844.3548387096776,0.8172000770748705
2765,744,3,1,30.67883,88.043201,3,Alabama,USA,1196.1612903225807,0.25426973826736543
2766,744,3,1,39.993815,82.934773,3,Alabama,USA,1196.1612903225807,0.25426973826736543
2767,180,1,1,45.456682,98.329343,3,Alabama,USA,3844.3548387096776,0.8172000770748705
2768,744,3,2,30.67883,88.043201,3,Alabama,USA,8449.451612903225,1.7961121694017372
2769,180,1,2,32.450915,86.211772,3,Alabama,USA,6460.709677419355,1.3733624152440462
2770,742,3,5,30.664512,88.052634,3,Alabama,USA,503.96774193548384,0.10712915296111349
2771,180,1,3,40.89246,73.88471,3,Alabama,USA,3176.548387096774,0.6752434922575516
2772,740,7,1,40.96963,72.203335,3,Alabama,USA,1059.3225806451612,0.22518173552390744
2773,740,7,2,30.65195,88.070651,3,Alabama,USA,5978.032258064516,1.2707589769954932
2774,740,7,3,30.65195,88.070651,3,Alabama,USA,10078.806451612903,2.142466487782704
2775,180,1,3,34.774272,83.075817,3,Alabama,USA,3176.548387096774,0.6752434922575516
2776,740,7,4,30.65195,88.070651,3,Alabama,USA,10656.645161290322,2.265298499367702
2777,735,7,2,30.622878,88.129003,3,Alabama,USA,14251.354838709678,3.029431142866047
2778,180,1,3,32.450915,86.211772,3,Alabama,USA,3176.548387096774,0.6752434922575516
2779,742,3,1,30.664512,88.052634,3,Alabama,USA,5431.4838709677415,1.1545783946092585
2780,742,3,2,30.664512,88.052634,3,Alabama,USA,8969.387096774193,1.906635608397271
2781,180,1,2,40.89246,73.88471,3,Alabama,USA,6460.709677419355,1.3733624152440462
2782,742,3,3,30.664512,88.052634,3,Alabama,USA,11967.258064516129,2.5438973827868328
2783,742,3,4,30.664512,88.052634,3,Alabama,USA,5998.419354838709,1.2750926916899452
2784,180,1,2,34.774272,83.075817,3,Alabama,USA,6460.709677419355,1.3733624152440462
2785,740,7,5,30.65195,88.070651,3,Alabama,USA,5370.1612903225805,1.141542964808383
2786,735,7,1,30.622878,88.129003,3,Alabama,USA,10084.806451612903,2.1437419164744256
2787,180,5,3,32.450915,86.211772,3,Alabama,USA,3452.322580645161,0.7338652120722197
2788,34,3,2,42.521058,71.702973,3,Alabama,USA,3936.903225806452,0.8368732217875016
2789,729,1,2,30.907004,87.985432,3,Alabama,USA,3230.8064516129034,0.6867772076310774
2790,729,1,2,41.689511,83.53272,3,Alabama,USA,3230.8064516129034,0.6867772076310774
2791,732,3,1,30.556946,88.205874,3,Alabama,USA,13546.129032258064,2.879520271584228
2792,43,5,2,35.140817,81.313481,3,Alabama,USA,3851.1935483870966,0.8186537914976929
2793,729,5,1,41.689511,83.53272,3,Alabama,USA,6616.129032258064,1.406400132645739
2794,729,5,2,30.907004,87.985432,3,Alabama,USA,2978.709677419354,0.633188631148257
2795,729,5,2,41.689511,83.53272,3,Alabama,USA,2978.709677419354,0.633188631148257
2796,729,5,1,30.907004,87.985432,3,Alabama,USA,6616.129032258064,1.406400132645739
2797,734,1,1,30.654743,87.760514,3,Alabama,USA,2585.322580645161,0.5495657661184433
2798,32,5,2,44.15416,92.533333,3,Alabama,USA,9563.90322580645,2.033012763173775
2799,17,5,1,41.090311,74.153842,3,Alabama,USA,2121.064516129032,0.4508777568106059
2800,734,5,1,30.654743,87.760514,3,Alabama,USA,5695.419354838709,1.2106835427580027
2801,43,5,2,44.22765,106.68272,3,Alabama,USA,3851.1935483870966,0.8186537914976929
2802,734,5,2,30.654743,87.760514,3,Alabama,USA,3077.0,0.6540823474045787
2803,180,5,3,40.89246,73.88471,3,Alabama,USA,3452.322580645161,0.7338652120722197
2804,735,3,1,30.622878,88.129003,3,Alabama,USA,8349.064516129032,1.7747727388176635
2805,735,3,2,30.622878,88.129003,3,Alabama,USA,15213.935483870968,3.234048305021819
2806,180,5,3,34.774272,83.075817,3,Alabama,USA,3452.322580645161,0.7338652120722197
2807,735,3,3,30.622878,88.129003,3,Alabama,USA,18654.83870967742,3.9654860882936656
2808,732,3,2,30.556946,88.205874,3,Alabama,USA,12300.90322580645,2.6148208180474612
2809,732,7,1,30.556946,88.205874,3,Alabama,USA,2627.6451612903224,0.5585623383955336
2810,732,7,2,30.556946,88.205874,3,Alabama,USA,10661.516129032258,2.266333928036788
2811,732,7,3,30.556946,88.205874,3,Alabama,USA,11672.935483870968,2.481332805457434
2812,715,1,2,42.2948,96.2633,3,Alabama,USA,5447.387096774193,1.1579589663566712
2813,715,1,2,39.502846,83.891303,3,Alabama,USA,5447.387096774193,1.1579589663566712
2814,41,7,2,31.222158,85.432246,3,Alabama,USA,7152.645161290323,1.5204481434022672
2815,650,1,2,33.997829,86.08668,3,Alabama,USA,7589.677419354839,1.61334872359283
2816,650,1,2,41.964127,71.298535,3,Alabama,USA,7589.677419354839,1.61334872359283
2817,650,5,1,33.997829,86.08668,3,Alabama,USA,5475.741935483871,1.1639863954965817
2818,650,5,1,41.964127,71.298535,3,Alabama,USA,5475.741935483871,1.1639863954965817
2819,650,5,2,33.997829,86.08668,3,Alabama,USA,3917.677419354839,0.8327863642591892
2820,650,5,2,41.964127,71.298535,3,Alabama,USA,3917.677419354839,0.8327863642591892
2821,41,7,1,31.222158,85.432246,3,Alabama,USA,6392.225806451613,1.3588046995853094
2822,17,1,1,42.035924,72.130104,3,Alabama,USA,2008.935483870968,0.4270423259911199
2823,43,1,1,35.140817,81.313481,3,Alabama,USA,6163.741935483871,1.3102355521473292
2824,699,1,1,32.976147,87.790509,3,Alabama,USA,1032.225806451613,0.21942173498064846
2825,699,5,1,32.976147,87.790509,3,Alabama,USA,1011.258064516129,0.2149645917031266
2826,701,3,1,33.352874,86.526594,3,Alabama,USA,5214.451612903225,1.1084435331151554
2827,41,7,1,30.879812,90.78624,3,Alabama,USA,6392.225806451613,1.3588046995853094
2828,43,1,1,31.773508,85.924979,3,Alabama,USA,6163.741935483871,1.3102355521473292
2829,650,1,1,41.964127,71.298535,3,Alabama,USA,4028.870967741936,0.8564229379170628
2830,34,3,1,34.857425,82.344036,3,Alabama,USA,2400.7741935483878,0.5103360481327475
2831,41,3,2,31.222158,85.432246,3,Alabama,USA,6158.612903225807,1.3091452663302123
2832,631,1,1,33.167424,87.531632,3,Alabama,USA,6598.096774193548,1.40256698942707
2833,631,1,2,33.167424,87.531632,3,Alabama,USA,6129.290322580645,1.3029121228851854
2834,223,1,2,40.827008,96.71205,3,Alabama,USA,4289.064516129032,0.9117326574193568
2835,223,5,1,31.40328,81.45462,3,Alabama,USA,5304.0,1.1274789634819258
2836,41,3,1,31.222158,85.432246,3,Alabama,USA,7475.0,1.5889715784365375
2837,14,1,1,35.07625,81.7314,3,Alabama,USA,3591.4193548387098,0.7634332148609493
2838,223,5,1,43.616415,116.613205,3,Alabama,USA,5304.0,1.1274789634819258
2839,14,1,1,34.36628,83.28505,3,Alabama,USA,3591.4193548387098,0.7634332148609493
2840,14,1,1,33.742225,86.814108,3,Alabama,USA,3591.4193548387098,0.7634332148609493
2841,223,5,1,41.1767,95.1375,3,Alabama,USA,5304.0,1.1274789634819258
2842,631,5,1,33.167424,87.531632,3,Alabama,USA,5246.193548387097,1.1151909623229732
2843,41,3,1,30.879812,90.78624,3,Alabama,USA,7475.0,1.5889715784365375
2844,223,5,1,40.827008,96.71205,3,Alabama,USA,5304.0,1.1274789634819258
2845,17,1,1,34.691844,80.130814,3,Alabama,USA,2008.935483870968,0.4270423259911199
2846,223,5,1,33.330132,86.792339,3,Alabama,USA,5304.0,1.1274789634819258
2847,631,5,2,33.167424,87.531632,3,Alabama,USA,7706.096774193548,1.6380961544983321
2848,632,3,1,33.197408,87.505073,3,Alabama,USA,1558.483870967742,0.33128917410294284
2849,633,7,1,33.22626,87.532733,3,Alabama,USA,7656.516129032258,1.6275567249328688
2850,633,7,2,33.22626,87.532733,3,Alabama,USA,13096.290322580646,2.783897405422625
2851,223,1,1,31.40328,81.45462,3,Alabama,USA,8208.064516129032,1.744800164562205
2852,640,1,1,34.438016,85.75503,3,Alabama,USA,5578.193548387097,1.1857646832649036
2853,640,1,2,34.438016,85.75503,3,Alabama,USA,6710.677419354839,1.4264984202556106
2854,640,5,1,34.438016,85.75503,3,Alabama,USA,7196.129032258064,1.529691572845497
2855,640,5,2,34.438016,85.75503,3,Alabama,USA,5171.612903225807,1.0993372465420033
2856,640,5,3,34.438016,85.75503,3,Alabama,USA,90.41935483870968,0.01922057324137497
2857,650,1,1,33.997829,86.08668,3,Alabama,USA,4028.870967741936,0.8564229379170628
2858,223,1,1,33.330132,86.792339,3,Alabama,USA,8208.064516129032,1.744800164562205
2859,633,3,2,33.22626,87.532733,3,Alabama,USA,7708.516129032258,1.638610440261123
2860,632,3,2,33.197408,87.505073,3,Alabama,USA,3019.7741935483878,0.6419177748286962
2861,223,1,1,47.03858,94.540445,3,Alabama,USA,8208.064516129032,1.744800164562205
2862,632,3,3,33.197408,87.505073,3,Alabama,USA,3273.548387096774,0.6958629227737181
2863,632,7,1,33.197408,87.505073,3,Alabama,USA,1437.258064516129,0.3055200288153627
2864,223,1,1,43.616415,116.613205,3,Alabama,USA,8208.064516129032,1.744800164562205
2865,223,1,2,33.330132,86.792339,3,Alabama,USA,4289.064516129032,0.9117326574193568
2866,632,7,3,33.197408,87.505073,3,Alabama,USA,2903.3870967741937,0.6171772010666978
2867,223,1,1,41.1767,95.1375,3,Alabama,USA,8208.064516129032,1.744800164562205
2868,17,1,1,37.9114,81.9791,3,Alabama,USA,2008.935483870968,0.4270423259911199
2869,633,3,1,33.22626,87.532733,3,Alabama,USA,12839.870967741936,2.7293899717102845
2870,223,1,1,40.827008,96.71205,3,Alabama,USA,8208.064516129032,1.744800164562205
2871,632,7,2,33.197408,87.505073,3,Alabama,USA,2633.7419354838707,0.5598583385177669
2872,180,1,1,40.89246,73.88471,3,Alabama,USA,3844.3548387096776,0.8172000770748705
2873,701,3,2,33.352874,86.526594,3,Alabama,USA,3163.032258064516,0.6723703491294261
2874,701,7,1,33.352874,86.526594,3,Alabama,USA,5712.1612903225805,1.2142424002365162
2875,712,7,1,37.012635,113.59254,3,Alabama,USA,6847.806451612903,1.4556481372906034
2876,712,7,2,34.763665,87.667038,3,Alabama,USA,2026.1935483870968,0.43071089776569554
2877,43,1,2,35.140817,81.313481,3,Alabama,USA,3168.4193548387098,0.673515492094574
2878,712,7,2,37.012635,113.59254,3,Alabama,USA,2026.1935483870968,0.43071089776569554
2879,713,3,1,30.256483,87.638112,3,Alabama,USA,4007.806451612904,0.8519452232090293
2880,713,3,1,37.004905,113.536998,3,Alabama,USA,4007.806451612904,0.8519452232090293
2881,713,3,1,41.6512,93.6809,3,Alabama,USA,4007.806451612904,0.8519452232090293
2882,713,3,2,30.256483,87.638112,3,Alabama,USA,2888.1612903225805,0.6139406293328665
2883,713,3,2,37.004905,113.536998,3,Alabama,USA,2888.1612903225805,0.6139406293328665
2884,713,3,2,41.6512,93.6809,3,Alabama,USA,2888.1612903225805,0.6139406293328665
2885,32,5,2,47.510309,111.264201,3,Alabama,USA,9563.90322580645,2.033012763173775
2886,43,1,2,31.773508,85.924979,3,Alabama,USA,3168.4193548387098,0.673515492094574
2887,17,5,1,32.87801,84.96221,3,Alabama,USA,2121.064516129032,0.4508777568106059
2888,710,3,1,34.134787,86.422803,3,Alabama,USA,3306.3870967741937,0.7028434948606677
2889,710,7,1,34.134787,86.422803,3,Alabama,USA,3290.516129032258,0.6994697802567589
2890,712,3,1,34.763665,87.667038,3,Alabama,USA,4020.6129032258063,0.8546675091800694
2891,712,3,1,37.012635,113.59254,3,Alabama,USA,4020.6129032258063,0.8546675091800694
2892,712,3,2,34.763665,87.667038,3,Alabama,USA,3421.548387096774,0.7273234971695184
2893,712,3,2,37.012635,113.59254,3,Alabama,USA,3421.548387096774,0.7273234971695184
2894,712,7,1,34.763665,87.667038,3,Alabama,USA,6847.806451612903,1.4556481372906034
2895,713,7,1,30.256483,87.638112,3,Alabama,USA,2313.548387096774,0.4917943320982564
2896,43,5,1,31.773508,85.924979,3,Alabama,USA,5225.225806451613,1.1107338190454512
2897,714,5,1,43.431183,70.769633,3,Alabama,USA,4541.870967741936,0.9654720910592626
2898,714,5,2,33.697603,85.82562,3,Alabama,USA,597.2258064516129,0.1269531548308299
2899,715,1,1,32.534043,85.081054,3,Alabama,USA,5741.193548387097,1.220413829390008
2900,715,1,1,39.502846,83.891303,3,Alabama,USA,5741.193548387097,1.220413829390008
2901,715,1,1,42.2948,96.2633,3,Alabama,USA,5741.193548387097,1.220413829390008
2902,715,1,2,32.534043,85.081054,3,Alabama,USA,5447.387096774193,1.1579589663566712
2903,714,5,1,33.697603,85.82562,3,Alabama,USA,4541.870967741936,0.9654720910592626
2904,713,7,1,37.004905,113.536998,3,Alabama,USA,2313.548387096774,0.4917943320982564
2905,713,7,1,41.6512,93.6809,3,Alabama,USA,2313.548387096774,0.4917943320982564
2906,43,1,2,44.22765,106.68272,3,Alabama,USA,3168.4193548387098,0.673515492094574
2907,713,7,2,30.256483,87.638112,3,Alabama,USA,4752.0,1.0101395238435353
2908,713,7,2,37.004905,113.536998,3,Alabama,USA,4752.0,1.0101395238435353
2909,17,5,1,33.123061,86.705598,3,Alabama,USA,2121.064516129032,0.4508777568106059
2910,713,7,2,41.6512,93.6809,3,Alabama,USA,4752.0,1.0101395238435353
2911,714,1,1,33.697603,85.82562,3,Alabama,USA,2306.032258064516,0.4901966176618524
2912,714,1,2,33.697603,85.82562,3,Alabama,USA,2203.870967741936,0.46848004418506534
2913,709,7,2,41.011696,76.273355,3,Alabama,USA,8060.225806451613,1.713373875883924
2914,709,7,2,30.651806,87.753941,3,Alabama,USA,8060.225806451613,1.713373875883924
2915,17,5,1,32.356099,93.137085,3,Alabama,USA,2121.064516129032,0.4508777568106059
2916,705,1,2,41.5464,90.5192,3,Alabama,USA,5870.1612903225805,1.2478286891185193
2917,705,1,3,32.574499,85.498968,3,Alabama,USA,275.06451612903226,0.058470862657582716
2918,705,5,1,32.574499,85.498968,3,Alabama,USA,5400.4838709677415,1.14798867970203
2919,43,1,1,44.22765,106.68272,3,Alabama,USA,6163.741935483871,1.3102355521473292
2920,705,5,1,41.5464,90.5192,3,Alabama,USA,5400.4838709677415,1.14798867970203
2921,705,5,2,32.574499,85.498968,3,Alabama,USA,6362.451612903225,1.3524755561312283
2922,705,5,2,41.5464,90.5192,3,Alabama,USA,6362.451612903225,1.3524755561312283
2923,705,1,2,32.574499,85.498968,3,Alabama,USA,5870.1612903225805,1.2478286891185193
2924,705,1,1,41.5464,90.5192,3,Alabama,USA,5633.967741935484,1.1976206843831119
2925,43,1,1,36.097146,86.01861,3,Alabama,USA,6163.741935483871,1.3102355521473292
2926,701,7,2,33.352874,86.526594,3,Alabama,USA,2888.8387096774195,0.6140846293464481
2927,702,3,1,32.408465,86.306076,3,Alabama,USA,6694.322580645161,1.4230218484991433
2928,702,3,2,32.408465,86.306076,3,Alabama,USA,4443.645161290323,0.9445920890899487
2929,702,7,2,32.408465,86.306076,3,Alabama,USA,5574.193548387097,1.1849143974704226
2930,34,3,1,32.380369,86.286308,3,Alabama,USA,2400.7741935483878,0.5103360481327475
2931,705,1,1,32.574499,85.498968,3,Alabama,USA,5633.967741935484,1.1976206843831119
2932,43,1,1,37.8399,82.0063,3,Alabama,USA,6163.741935483871,1.3102355521473292
2933,702,7,1,32.408465,86.306076,3,Alabama,USA,5965.903225806452,1.2681806910380344
2934,43,1,1,45.281249,111.226114,3,Alabama,USA,6163.741935483871,1.3102355521473292
2935,709,3,2,30.651806,87.753941,3,Alabama,USA,6909.935483870968,1.4688549956790757
2936,709,3,2,41.011696,76.273355,3,Alabama,USA,6909.935483870968,1.4688549956790757
2937,709,7,1,30.651806,87.753941,3,Alabama,USA,11176.709677419354,2.3758493669372514
2938,709,7,1,41.011696,76.273355,3,Alabama,USA,11176.709677419354,2.3758493669372514
2939,709,7,1,41.650319,70.23588,3,Alabama,USA,11176.709677419354,2.3758493669372514
2940,709,3,1,41.650319,70.23588,3,Alabama,USA,11227.774193548386,2.3867042251038932
2941,43,1,1,44.684505,116.051731,3,Alabama,USA,6163.741935483871,1.3102355521473292
2942,708,3,1,34.446415,86.775012,3,Alabama,USA,1757.4193548387098,0.37357717809136937
2943,708,3,1,41.4869,90.6428,3,Alabama,USA,1757.4193548387098,0.37357717809136937
2944,708,7,1,34.446415,86.775012,3,Alabama,USA,1811.8709677419356,0.3851520363259184
2945,708,7,1,41.4869,90.6428,3,Alabama,USA,1811.8709677419356,0.3851520363259184
2946,709,3,1,30.651806,87.753941,3,Alabama,USA,11227.774193548386,2.3867042251038932
2947,709,3,1,41.011696,76.273355,3,Alabama,USA,11227.774193548386,2.3867042251038932
2948,28,1,1,42.193609,70.919104,3,Alabama,USA,3923.096774193548,0.8339383643678409
2949,24,7,1,31.15024,81.49059,3,Alabama,USA,2325.1935483870966,0.494269760903157
2950,28,1,1,42.90438,106.50001,3,Alabama,USA,3923.096774193548,0.8339383643678409
2951,60,7,2,42.649049,111.715644,3,Alabama,USA,7374.774193548387,1.567666433569983
2952,31,5,1,30.329407,87.683026,3,Alabama,USA,7716.225806451613,1.6402492975585503
2953,6,5,1,38.480876,81.463672,3,Alabama,USA,1377.6129032258063,0.292841170476689
2954,28,1,1,38.143125,82.603486,3,Alabama,USA,3923.096774193548,0.8339383643678409
2955,29,7,1,40.0441,80.6228,3,Alabama,USA,889.7741935483871,0.18914058926751542
2956,6,5,1,35.804018,86.364657,3,Alabama,USA,1377.6129032258063,0.292841170476689
2957,28,1,1,39.021459,82.611698,3,Alabama,USA,3923.096774193548,0.8339383643678409
2958,60,7,2,41.796149,71.318296,3,Alabama,USA,7374.774193548387,1.567666433569983
2959,24,7,1,33.377872,80.618367,3,Alabama,USA,2325.1935483870966,0.494269760903157
2960,6,5,1,45.841171,111.326565,3,Alabama,USA,1377.6129032258063,0.292841170476689
2961,54,5,2,34.296473,86.262432,3,Alabama,USA,6102.419354838709,1.2972001223464535
2962,24,7,1,30.197229,93.186906,3,Alabama,USA,2325.1935483870966,0.494269760903157
2963,31,5,1,39.9062,80.7558,3,Alabama,USA,7716.225806451613,1.6402492975585503
2964,24,7,1,30.638466,87.801841,3,Alabama,USA,2325.1935483870966,0.494269760903157
2965,6,5,1,42.539243,72.626488,3,Alabama,USA,1377.6129032258063,0.292841170476689
2966,28,1,1,43.78115,114.416403,3,Alabama,USA,3923.096774193548,0.8339383643678409
2967,54,5,3,34.296473,86.262432,3,Alabama,USA,79.19354838709677,0.01683428730202481
2968,60,7,2,48.378095,114.128321,3,Alabama,USA,7374.774193548387,1.567666433569983
2969,62,1,1,31.11799,84.13772,3,Alabama,USA,10406.451612903224,2.21211449435161
2970,6,5,1,33.66141,84.35538,3,Alabama,USA,1377.6129032258063,0.292841170476689
2971,60,7,1,42.649049,111.715644,3,Alabama,USA,7312.322580645161,1.5543910037464719
2972,24,7,1,41.776137,71.284135,3,Alabama,USA,2325.1935483870966,0.494269760903157
2973,28,1,1,32.237547,81.148456,3,Alabama,USA,3923.096774193548,0.8339383643678409
2974,31,1,2,30.329407,87.683026,3,Alabama,USA,6958.870967741936,1.4792572823744614
2975,57,3,1,43.531104,112.28272,3,Alabama,USA,4107.032258064516,0.8730377966269633
2976,25,1,1,31.60861,82.46186,3,Alabama,USA,3036.1935483870966,0.6454080608721707
2977,60,7,1,48.378095,114.128321,3,Alabama,USA,7312.322580645161,1.5543910037464719
2978,57,3,1,34.98524,85.722168,3,Alabama,USA,4107.032258064516,0.8730377966269633
2979,2,3,1,30.4541,91.1806,3,Alabama,USA,4618.0,0.9816549497284187
2980,24,7,1,48.196883,114.356349,3,Alabama,USA,2325.1935483870966,0.494269760903157
2981,6,5,1,32.307687,86.984287,3,Alabama,USA,1377.6129032258063,0.292841170476689
2982,24,7,1,40.0709,80.6003,3,Alabama,USA,2325.1935483870966,0.494269760903157
2983,60,7,2,32.326732,86.303824,3,Alabama,USA,7374.774193548387,1.567666433569983
2984,24,7,1,35.929722,86.239267,3,Alabama,USA,2325.1935483870966,0.494269760903157
2985,31,1,3,30.329407,87.683026,3,Alabama,USA,5350.322580645161,1.137325821553497
2986,6,5,1,32.762633,80.429983,3,Alabama,USA,1377.6129032258063,0.292841170476689
2987,31,1,2,39.9062,80.7558,3,Alabama,USA,6958.870967741936,1.4792572823744614
2988,24,7,1,40.404898,79.405779,3,Alabama,USA,2325.1935483870966,0.494269760903157
2989,28,1,1,34.464705,87.753488,3,Alabama,USA,3923.096774193548,0.8339383643678409
2990,24,3,1,33.377872,80.618367,3,Alabama,USA,2473.870967741936,0.5258743353125389
2991,24,3,1,31.15024,81.49059,3,Alabama,USA,2473.870967741936,0.5258743353125389
2992,54,1,1,34.296473,86.262432,3,Alabama,USA,7826.516129032258,1.6636938711983151
2993,62,1,1,43.22192,107.98422,3,Alabama,USA,10406.451612903224,2.21211449435161
2994,31,5,1,43.488773,111.349743,3,Alabama,USA,7716.225806451613,1.6402492975585503
2995,54,1,1,45.778491,108.564156,3,Alabama,USA,7826.516129032258,1.6636938711983151
2996,54,1,1,44.35475,105.48185,3,Alabama,USA,7826.516129032258,1.6636938711983151
2997,24,3,1,35.929722,86.239267,3,Alabama,USA,2473.870967741936,0.5258743353125389
2998,62,1,1,34.012009,85.993447,3,Alabama,USA,10406.451612903224,2.21211449435161
2999,62,1,2,31.11799,84.13772,3,Alabama,USA,6229.451612903225,1.324203553464732
3000,76,5,1,31.861742,85.164705,3,Alabama,USA,8010.548387096775,1.7028138748879493
3001,28,1,1,47.545029,111.471607,3,Alabama,USA,3923.096774193548,0.8339383643678409
3002,31,5,2,39.9062,80.7558,3,Alabama,USA,7433.16129032258,1.5800778633120052
3003,76,1,2,31.861742,85.164705,3,Alabama,USA,4659.193548387097,0.9904115219828732
3004,23,7,1,42.581991,72.198179,3,Alabama,USA,4297.419354838709,0.9135086575868616
3005,76,5,1,33.548175,79.4041,3,Alabama,USA,8010.548387096775,1.7028138748879493
3006,24,3,1,30.638466,87.801841,3,Alabama,USA,2473.870967741936,0.5258743353125389
3007,24,3,1,30.197229,93.186906,3,Alabama,USA,2473.870967741936,0.5258743353125389
3008,31,5,2,30.329407,87.683026,3,Alabama,USA,7433.16129032258,1.5800778633120052
3009,76,5,2,31.861742,85.164705,3,Alabama,USA,3757.451612903226,0.7987269324754184
