new_ev,capacity
new_ev_51378_1,111.0
new_ev_51379_0,1.0
new_ev_51380_0,1.0
new_ev_51383_0,79.0
new_ev_51391_0,150.0
new_ev_51391_1,150.0
new_ev_51394_0,37.0
new_ev_51395_0,119.0
new_ev_51395_1,0.0
new_ev_51424_0,150.0
new_ev_51424_1,150.0
new_ev_51424_2,150.0
new_ev_51425_0,150.0
new_ev_51425_1,150.0
new_ev_51425_2,150.0
new_ev_51425_3,150.0
new_ev_51426_0,150.0
new_ev_51428_0,150.0
new_ev_51430_0,142.0
new_ev_51430_1,150.0
new_ev_51430_2,150.0
new_ev_51430_3,150.0
new_ev_51430_4,150.0
new_ev_51430_5,149.0
new_ev_51431_0,150.0
new_ev_51432_0,100.0
new_ev_51432_1,150.0
new_ev_51433_0,0.0
new_ev_51435_0,150.0
new_ev_51437_0,24.0
new_ev_51438_0,23.0
new_ev_51440_0,150.0
new_ev_51441_0,90.0
new_ev_51443_0,150.0
new_ev_51443_1,150.0
new_ev_51443_2,150.0
new_ev_51443_3,90.0
new_ev_51451_0,36.0
new_ev_51452_0,150.0
new_ev_51453_0,54.0
new_ev_51453_1,0.0
new_ev_51454_0,150.0
new_ev_51454_1,150.0
new_ev_51454_2,150.0
new_ev_51460_0,33.0
new_ev_51462_0,11.0
new_ev_51465_0,70.0
new_ev_51466_0,65.0
new_ev_51467_0,115.0
new_ev_51468_0,150.0
new_ev_51468_1,13.0
new_ev_51469_0,28.0
new_ev_51472_0,79.0
new_ev_51475_0,0.0
new_ev_51475_1,56.0
new_ev_51476_0,150.0
new_ev_51477_0,38.0
new_ev_51478_0,10.0
new_ev_51482_0,40.0
new_ev_51484_0,150.0
new_ev_51485_0,59.0
new_ev_51485_1,0.0
new_ev_51486_0,96.0
new_ev_51489_0,0.0
new_ev_51489_1,64.0
new_ev_51489_2,0.0
new_ev_51490_0,150.0
new_ev_51491_0,0.0
new_ev_51491_1,15.0
new_ev_51510_0,5.0
new_ev_51511_0,84.0
new_ev_51512_0,15.0
new_ev_51522_0,0.0
new_ev_51525_0,150.0
new_ev_51525_1,8.0
new_ev_51527_0,20.0
new_ev_51527_1,0.0
new_ev_51528_0,11.0
new_ev_51529_0,5.0
new_ev_51530_0,13.0
new_ev_51532_0,10.0
new_ev_51533_0,16.0
new_ev_51534_0,40.0
new_ev_51534_1,0.0
new_ev_51534_2,0.0
new_ev_51544_0,8.0
new_ev_51548_0,0.0
new_ev_51548_1,76.0
new_ev_51551_0,10.0
new_ev_51551_1,0.0
new_ev_51551_2,0.0
new_ev_51554_0,12.0
new_ev_51559_0,27.0
new_ev_51559_1,0.0
new_ev_51559_2,0.0
new_ev_51564_0,12.0
new_ev_51574_0,12.0
new_ev_51584_0,0.0
new_ev_51586_0,150.0
new_ev_51586_1,150.0
new_ev_51588_0,150.0
new_ev_51588_1,150.0
new_ev_51589_0,9.0
new_ev_51590_0,10.0
new_ev_51597_0,28.0
new_ev_51598_0,150.0
new_ev_51598_1,150.0
new_ev_51598_2,150.0
new_ev_51598_3,143.0
new_ev_51600_0,0.0
new_ev_51600_1,0.0
new_ev_51600_2,0.0
new_ev_51601_0,150.0
new_ev_51601_1,150.0
new_ev_51603_0,150.0
new_ev_51603_1,150.0
new_ev_51606_0,84.0
new_ev_51607_0,98.0
new_ev_51611_0,47.0
new_ev_51613_0,0.0
new_ev_51614_0,0.0
new_ev_51614_1,0.0
new_ev_51614_2,150.0
new_ev_51614_3,45.0
new_ev_51617_0,22.0
new_ev_51617_1,149.0
new_ev_51618_0,116.0
new_ev_51618_1,149.0
new_ev_51619_0,40.0
new_ev_51620_0,150.0
new_ev_51620_1,70.0
new_ev_51621_0,87.0
new_ev_51621_1,0.0
new_ev_51622_0,109.0
new_ev_51622_1,0.0
new_ev_51624_0,0.0
new_ev_51624_1,17.0
new_ev_51625_0,42.0
new_ev_51625_1,150.0
new_ev_51625_2,150.0
new_ev_51625_3,0.0
new_ev_51625_4,0.0
new_ev_51625_5,0.0
new_ev_51626_0,150.0
new_ev_51626_1,0.0
new_ev_51626_2,91.0
new_ev_51626_3,150.0
new_ev_51630_0,10.0
new_ev_51635_0,150.0
new_ev_51635_1,150.0
new_ev_51637_0,113.0
new_ev_51641_0,150.0
new_ev_51641_1,150.0
new_ev_51641_2,150.0
new_ev_51641_3,150.0
new_ev_51641_4,150.0
new_ev_51641_5,150.0
new_ev_51641_6,150.0
new_ev_51641_7,150.0
new_ev_51642_0,150.0
new_ev_51642_1,150.0
new_ev_51642_2,150.0
new_ev_51642_3,150.0
new_ev_51643_0,150.0
new_ev_51643_1,150.0
new_ev_51644_0,150.0
new_ev_51644_1,150.0
new_ev_51645_0,150.0
new_ev_51645_1,150.0
new_ev_51645_2,150.0
new_ev_51646_0,150.0
new_ev_51646_1,150.0
new_ev_51646_2,150.0
new_ev_51646_3,150.0
new_ev_51647_0,12.0
new_ev_51648_0,150.0
new_ev_51648_1,150.0
new_ev_51648_2,150.0
new_ev_51649_0,150.0
new_ev_51650_0,150.0
new_ev_51650_1,150.0
new_ev_51651_0,43.0
new_ev_51652_0,150.0
new_ev_51652_1,150.0
new_ev_51653_0,135.0
new_ev_51653_1,150.0
new_ev_51653_2,150.0
new_ev_51653_3,150.0
new_ev_51653_4,150.0
new_ev_51653_5,150.0
new_ev_51654_0,150.0
new_ev_51654_1,150.0
new_ev_51654_2,150.0
new_ev_51654_3,150.0
new_ev_51654_4,150.0
new_ev_51654_5,150.0
new_ev_51654_6,150.0
new_ev_51654_7,150.0
new_ev_51654_8,150.0
new_ev_51655_0,150.0
new_ev_51655_1,0.0
new_ev_51655_2,137.0
new_ev_51655_3,0.0
new_ev_51655_4,0.0
new_ev_51656_0,68.0
new_ev_51656_1,150.0
new_ev_51656_2,0.0
new_ev_51656_3,0.0
new_ev_51657_0,86.0
new_ev_51658_0,150.0
new_ev_51658_1,150.0
new_ev_51658_2,150.0
new_ev_51659_0,116.0
new_ev_51659_1,0.0
new_ev_51660_0,150.0
new_ev_51660_1,150.0
new_ev_51660_2,150.0
new_ev_51662_0,65.0
new_ev_51663_0,150.0
new_ev_51663_1,150.0
new_ev_51665_0,150.0
new_ev_51665_1,150.0
new_ev_51666_0,150.0
new_ev_51666_1,150.0
new_ev_51666_2,150.0
new_ev_51666_3,150.0
new_ev_51667_0,150.0
new_ev_51667_1,150.0
new_ev_51667_2,150.0
new_ev_51667_3,150.0
new_ev_51667_4,150.0
new_ev_51667_5,150.0
new_ev_51667_6,150.0
new_ev_51669_0,0.0
new_ev_51669_1,150.0
new_ev_51669_2,68.0
new_ev_51670_0,150.0
new_ev_51671_0,0.0
new_ev_51671_1,150.0
new_ev_51671_2,68.0
new_ev_51672_0,150.0
new_ev_51672_1,150.0
new_ev_51673_0,150.0
new_ev_51673_1,150.0
new_ev_51673_2,150.0
new_ev_51673_3,150.0
new_ev_51673_4,150.0
new_ev_51674_0,66.0
new_ev_51676_0,0.0
new_ev_51676_1,150.0
new_ev_51676_2,92.0
new_ev_51676_3,150.0
new_ev_51676_4,150.0
new_ev_51677_0,150.0
new_ev_51678_0,74.0
new_ev_51685_0,150.0
new_ev_51686_0,0.0
new_ev_51691_0,70.0
new_ev_51692_0,150.0
new_ev_51693_0,32.0
new_ev_51694_0,113.0
new_ev_51695_0,150.0
new_ev_51697_0,150.0
new_ev_51706_0,150.0
new_ev_51707_0,150.0
new_ev_51707_1,150.0
new_ev_51707_2,150.0
new_ev_51707_3,150.0
new_ev_51708_0,18.0
new_ev_51711_0,150.0
new_ev_51711_1,7.0
new_ev_51713_0,150.0
new_ev_51714_0,150.0
new_ev_51714_1,150.0
new_ev_51714_2,150.0
new_ev_51717_0,0.0
new_ev_51717_1,0.0
new_ev_51717_2,0.0
new_ev_51718_0,150.0
new_ev_51718_1,150.0
new_ev_51718_2,150.0
new_ev_51718_3,150.0
new_ev_51718_4,150.0
new_ev_51718_5,150.0
new_ev_51720_0,150.0
new_ev_51720_1,150.0
new_ev_51722_0,150.0
new_ev_51722_1,150.0
new_ev_51722_10,150.0
new_ev_51722_11,150.0
new_ev_51722_12,150.0
new_ev_51722_13,150.0
new_ev_51722_14,150.0
new_ev_51722_2,150.0
new_ev_51722_3,150.0
new_ev_51722_4,150.0
new_ev_51722_5,150.0
new_ev_51722_6,150.0
new_ev_51722_7,150.0
new_ev_51722_8,150.0
new_ev_51722_9,150.0
new_ev_51723_0,150.0
new_ev_51723_1,150.0
new_ev_51724_0,150.0
new_ev_51726_0,150.0
new_ev_51727_0,58.0
new_ev_51728_0,26.0
new_ev_51728_1,150.0
new_ev_51728_2,150.0
new_ev_51728_3,0.0
new_ev_51730_0,0.0
new_ev_51730_1,0.0
new_ev_51732_0,126.0
new_ev_51733_0,150.0
new_ev_51733_1,150.0
new_ev_51734_0,150.0
new_ev_51734_1,150.0
new_ev_51736_0,8.0
new_ev_51737_0,150.0
new_ev_51737_1,150.0
new_ev_51737_2,150.0
new_ev_51740_0,150.0
new_ev_51740_1,150.0
new_ev_51740_2,150.0
new_ev_51740_3,150.0
new_ev_51741_0,150.0
new_ev_51741_1,116.0
new_ev_51741_2,0.0
new_ev_51742_0,150.0
new_ev_51743_0,150.0
new_ev_51744_0,150.0
new_ev_51744_1,45.0
new_ev_51745_0,150.0
new_ev_51745_1,113.0
new_ev_51746_0,150.0
new_ev_51746_1,83.0
new_ev_51747_0,150.0
new_ev_51747_1,150.0
new_ev_51748_0,150.0
new_ev_51749_0,55.0
new_ev_51750_0,150.0
new_ev_51750_1,150.0
new_ev_51752_0,79.0
new_ev_51753_0,46.0
new_ev_51754_0,150.0
new_ev_51754_1,150.0
new_ev_51754_2,150.0
new_ev_51754_3,150.0
new_ev_51754_4,150.0
new_ev_51754_5,150.0
new_ev_51754_6,150.0
new_ev_51754_7,150.0
new_ev_51754_8,150.0
new_ev_51754_9,150.0
new_ev_51755_0,135.0
new_ev_51755_1,150.0
new_ev_51755_2,150.0
new_ev_51755_3,150.0
new_ev_51755_4,150.0
new_ev_51755_5,150.0
new_ev_51758_0,150.0
new_ev_51758_1,150.0
new_ev_51759_0,150.0
new_ev_51760_0,150.0
new_ev_51760_1,150.0
new_ev_51760_2,150.0
new_ev_51760_3,150.0
new_ev_51761_0,148.0
new_ev_51762_0,150.0
new_ev_51762_1,150.0
new_ev_51762_2,150.0
new_ev_51762_3,150.0
new_ev_51762_4,150.0
new_ev_51762_5,150.0
new_ev_51762_6,150.0
new_ev_51762_7,150.0
new_ev_51763_0,150.0
new_ev_51764_0,150.0
new_ev_51765_0,150.0
new_ev_51766_0,150.0
new_ev_51766_1,150.0
new_ev_51769_0,150.0
new_ev_51769_1,150.0
new_ev_51769_2,150.0
new_ev_51772_0,73.0
new_ev_51772_1,150.0
new_ev_51772_2,0.0
new_ev_51773_0,150.0
new_ev_51773_1,150.0
new_ev_51773_2,150.0
new_ev_51773_3,135.0
new_ev_51774_0,0.0
new_ev_51774_1,0.0
new_ev_51774_2,0.0
new_ev_51774_3,35.0
new_ev_51776_0,143.0
new_ev_51776_1,150.0
new_ev_51776_2,150.0
new_ev_51776_3,150.0
new_ev_51777_0,150.0
new_ev_51777_1,150.0
new_ev_51777_2,150.0
new_ev_51777_3,150.0
new_ev_51779_0,150.0
new_ev_51779_1,150.0
new_ev_51779_2,2.0
new_ev_51779_3,0.0
new_ev_51779_4,0.0
new_ev_51780_0,105.0
new_ev_51783_0,150.0
new_ev_51786_0,0.0
new_ev_51786_1,0.0
new_ev_51786_2,0.0
new_ev_51786_3,16.0
new_ev_51787_0,0.0
new_ev_51787_1,150.0
new_ev_51787_2,46.0
new_ev_51788_0,150.0
new_ev_51788_1,0.0
new_ev_51788_2,119.0
new_ev_51790_0,150.0
new_ev_51790_1,150.0
new_ev_51791_0,150.0
new_ev_51791_1,150.0
new_ev_51793_0,57.0
new_ev_51794_0,150.0
new_ev_51795_0,0.0
new_ev_51795_1,0.0
new_ev_51795_2,150.0
new_ev_51795_3,9.0
new_ev_51796_0,150.0
new_ev_51797_0,150.0
new_ev_51797_1,150.0
new_ev_51798_0,150.0
new_ev_51799_0,150.0
new_ev_51799_1,150.0
new_ev_51801_0,106.0
new_ev_51804_0,0.0
new_ev_51804_1,128.0
new_ev_51804_2,0.0
new_ev_51805_0,32.0
new_ev_51805_1,0.0
new_ev_51807_0,128.0
new_ev_51809_0,150.0
new_ev_51809_1,135.0
new_ev_51810_0,150.0
new_ev_51810_1,150.0
new_ev_51810_2,150.0
new_ev_51813_0,70.0
new_ev_51817_0,110.0
new_ev_51819_0,32.0
new_ev_51824_0,60.0
new_ev_51831_0,150.0
new_ev_51831_1,150.0
new_ev_51833_0,150.0
new_ev_51837_0,0.0
new_ev_51839_0,150.0
new_ev_51839_1,150.0
new_ev_51842_0,29.0
new_ev_51847_0,139.0
new_ev_51849_0,0.0
new_ev_51849_1,96.0
new_ev_51851_0,150.0
new_ev_51851_1,150.0
new_ev_51851_2,150.0
new_ev_51853_0,150.0
new_ev_51853_1,150.0
new_ev_51856_0,150.0
new_ev_51861_0,150.0
new_ev_51865_0,150.0
new_ev_51865_1,150.0
new_ev_51865_2,150.0
new_ev_51865_3,150.0
new_ev_51865_4,150.0
new_ev_51872_0,150.0
new_ev_51872_1,150.0
new_ev_51875_0,150.0
new_ev_51877_0,22.0
new_ev_51878_0,150.0
new_ev_51882_0,150.0
new_ev_51886_0,56.0
new_ev_51887_0,128.0
new_ev_51888_0,150.0
new_ev_51894_0,150.0
new_ev_51894_1,11.0
new_ev_51901_0,90.0
new_ev_51905_0,0.0
new_ev_51905_1,0.0
new_ev_51905_2,0.0
new_ev_51905_3,119.0
new_ev_51911_0,0.0
new_ev_51911_1,17.0
new_ev_51911_2,0.0
new_ev_51912_0,69.0
new_ev_51913_0,80.0
new_ev_51914_0,10.0
new_ev_51915_0,0.0
new_ev_51915_1,0.0
new_ev_51915_2,0.0
new_ev_51915_3,6.0
new_ev_51916_0,81.0
new_ev_51918_0,0.0
new_ev_51918_1,4.0
new_ev_51919_0,28.0
new_ev_51920_0,9.0
new_ev_51921_0,9.0
new_ev_51923_0,2.0
new_ev_51924_0,0.0
new_ev_51924_1,21.0
new_ev_51926_0,7.0
new_ev_51927_0,8.0
new_ev_51928_0,0.0
new_ev_51928_1,0.0
new_ev_51928_2,0.0
new_ev_51928_3,150.0
new_ev_51928_4,150.0
new_ev_51931_0,83.0
new_ev_51932_0,45.0
new_ev_51934_0,0.0
new_ev_51934_1,0.0
new_ev_51934_2,0.0
new_ev_51934_3,0.0
new_ev_51934_4,0.0
new_ev_51934_5,78.0
new_ev_51934_6,150.0
new_ev_51935_0,19.0
new_ev_51936_0,0.0
new_ev_51936_1,26.0
new_ev_51937_0,122.0
new_ev_51937_1,0.0
new_ev_51937_2,0.0
new_ev_51944_0,9.0
new_ev_51946_0,17.0
new_ev_51952_0,11.0
new_ev_51955_0,0.0
new_ev_51956_0,0.0
new_ev_51956_1,0.0
new_ev_51956_2,0.0
new_ev_51956_3,31.0
new_ev_51957_0,13.0
new_ev_51960_0,21.0
new_ev_51961_0,16.0
new_ev_51966_0,5.0
new_ev_51967_0,5.0
new_ev_51969_0,0.0
new_ev_51969_1,0.0
new_ev_51969_2,0.0
new_ev_51969_3,137.0
new_ev_51970_0,150.0
new_ev_51970_1,134.0
new_ev_51970_2,149.0
new_ev_51971_0,112.0
new_ev_51977_0,14.0
new_ev_51978_0,11.0
new_ev_51980_0,16.0
new_ev_51983_0,150.0
new_ev_51983_1,150.0
new_ev_51983_2,150.0
new_ev_51988_0,3.0
new_ev_51990_0,16.0
new_ev_51992_0,2.0
new_ev_51995_0,150.0
new_ev_51997_0,39.0
new_ev_51998_0,102.0
new_ev_51999_0,13.0
new_ev_52003_0,6.0
new_ev_52006_0,6.0
new_ev_52008_0,0.0
new_ev_52008_1,0.0
new_ev_52008_2,30.0
new_ev_52009_0,13.0
new_ev_52011_0,8.0
new_ev_52012_0,14.0
new_ev_52012_1,0.0
new_ev_52014_0,0.0
new_ev_52014_1,16.0
new_ev_52015_0,0.0
new_ev_52015_1,3.0
new_ev_52016_0,10.0
new_ev_52018_0,17.0
new_ev_52020_0,13.0
new_ev_52021_0,66.0
new_ev_52024_0,0.0
new_ev_52024_1,28.0
new_ev_52037_0,26.0
new_ev_52038_0,0.0
new_ev_52038_1,11.0
new_ev_52039_0,0.0
new_ev_52039_1,0.0
new_ev_52039_2,14.0
new_ev_52040_0,0.0
new_ev_52040_1,15.0
new_ev_52040_2,0.0
new_ev_52041_0,8.0
new_ev_52042_0,3.0
new_ev_52053_0,38.0
new_ev_52058_0,143.0
new_ev_52063_0,35.0
new_ev_52063_1,0.0
new_ev_52065_0,100.0
new_ev_52067_0,46.0
new_ev_52069_0,0.0
new_ev_52069_1,20.0
new_ev_52070_0,18.0
new_ev_52071_0,8.0
new_ev_52086_0,73.0
new_ev_52097_0,0.0
new_ev_52097_1,122.0
new_ev_52098_0,4.0
new_ev_52100_0,53.0
new_ev_52100_1,0.0
new_ev_52101_0,0.0
new_ev_52101_1,49.0
new_ev_52102_0,64.0
new_ev_52102_1,0.0
new_ev_52103_0,0.0
new_ev_52103_1,0.0
new_ev_52103_2,9.0
new_ev_52104_0,3.0
new_ev_52106_0,0.0
new_ev_52106_1,60.0
new_ev_52107_0,150.0
new_ev_52107_1,67.0
new_ev_52107_2,0.0
new_ev_52108_0,0.0
new_ev_52108_1,0.0
new_ev_52108_2,57.0
new_ev_52108_3,150.0
new_ev_52108_4,150.0
new_ev_52109_0,9.0
new_ev_52110_0,0.0
new_ev_52110_1,19.0
new_ev_52112_0,0.0
new_ev_52112_1,0.0
new_ev_52112_2,27.0
new_ev_52113_0,10.0
new_ev_52114_0,50.0
new_ev_52114_1,0.0
new_ev_52114_10,0.0
new_ev_52114_11,0.0
new_ev_52114_12,0.0
new_ev_52114_13,0.0
new_ev_52114_14,0.0
new_ev_52114_15,0.0
new_ev_52114_16,0.0
new_ev_52114_2,0.0
new_ev_52114_3,0.0
new_ev_52114_4,0.0
new_ev_52114_5,0.0
new_ev_52114_6,0.0
new_ev_52114_7,0.0
new_ev_52114_8,0.0
new_ev_52114_9,0.0
new_ev_52116_0,0.0
new_ev_52116_1,0.0
new_ev_52116_10,0.0
new_ev_52116_11,0.0
new_ev_52116_12,0.0
new_ev_52116_2,0.0
new_ev_52116_3,54.0
new_ev_52116_4,0.0
new_ev_52116_5,0.0
new_ev_52116_6,0.0
new_ev_52116_7,0.0
new_ev_52116_8,0.0
new_ev_52116_9,0.0
new_ev_52117_0,0.0
new_ev_52117_1,0.0
new_ev_52117_2,0.0
new_ev_52117_3,0.0
new_ev_52117_4,15.0
new_ev_52119_0,0.0
new_ev_52119_1,13.0
new_ev_52121_0,57.0
new_ev_52123_0,9.0
new_ev_52123_1,0.0
new_ev_52138_0,0.0
new_ev_52138_1,5.0
new_ev_52139_0,23.0
new_ev_52139_1,0.0
new_ev_52139_2,0.0
new_ev_52139_3,0.0
new_ev_52140_0,42.0
new_ev_52144_0,18.0
new_ev_52147_0,18.0
new_ev_52147_1,0.0
new_ev_52148_0,85.0
new_ev_52149_0,25.0
new_ev_52150_0,38.0
new_ev_52151_0,33.0
new_ev_52151_1,0.0
new_ev_52151_2,0.0
new_ev_52151_3,0.0
new_ev_52151_4,0.0
new_ev_52152_0,5.0
new_ev_52153_0,14.0
new_ev_52154_0,40.0
new_ev_52155_0,0.0
new_ev_52155_1,0.0
new_ev_52155_2,99.0
new_ev_52156_0,19.0
new_ev_52157_0,83.0
new_ev_52158_0,0.0
new_ev_52158_1,0.0
new_ev_52158_2,84.0
new_ev_52159_0,0.0
new_ev_52159_1,150.0
new_ev_52159_2,52.0
new_ev_52160_0,85.0
new_ev_52161_0,65.0
new_ev_52162_0,150.0
new_ev_52162_1,28.0
new_ev_52163_0,25.0
new_ev_52164_0,138.0
new_ev_52164_1,0.0
new_ev_52166_0,31.0
new_ev_52167_0,47.0
new_ev_52169_0,88.0
new_ev_52169_1,0.0
new_ev_52170_0,49.0
new_ev_52171_0,38.0
new_ev_52172_0,68.0
new_ev_52172_1,0.0
new_ev_52176_0,57.0
new_ev_52178_0,6.0
new_ev_52178_1,0.0
new_ev_52179_0,5.0
new_ev_52180_0,96.0
new_ev_52182_0,148.0
new_ev_52185_0,62.0
new_ev_52190_0,0.0
new_ev_52190_1,0.0
new_ev_52195_0,2.0
new_ev_52200_0,30.0
new_ev_52201_0,18.0
new_ev_52202_0,132.0
new_ev_52203_0,5.0
new_ev_52203_1,149.0
new_ev_52205_0,20.0
new_ev_52206_0,16.0
new_ev_52211_0,25.0
new_ev_52211_1,0.0
new_ev_52212_0,60.0
new_ev_52220_0,0.0
new_ev_52232_0,6.0
new_ev_52232_1,0.0
new_ev_52232_2,0.0
new_ev_52233_0,27.0
new_ev_52233_1,0.0
new_ev_52238_0,104.0
new_ev_52238_1,0.0
new_ev_52239_0,0.0
new_ev_52239_1,0.0
new_ev_52239_2,72.0
new_ev_52240_0,65.0
new_ev_52240_1,0.0
new_ev_52241_0,97.0
new_ev_52244_0,0.0
new_ev_52244_1,97.0
new_ev_52244_2,0.0
new_ev_52246_0,83.0
new_ev_52246_1,0.0
new_ev_52246_2,0.0
new_ev_52246_3,0.0
new_ev_52252_0,32.0
new_ev_52252_1,0.0
new_ev_52255_0,0.0
new_ev_52255_1,80.0
new_ev_52260_0,44.0
new_ev_52261_0,14.0
new_ev_52261_1,0.0
new_ev_52265_0,10.0
new_ev_52270_0,0.0
new_ev_52271_0,26.0
new_ev_52271_1,0.0
new_ev_52271_2,0.0
new_ev_52271_3,0.0
new_ev_52275_0,61.0
new_ev_52284_0,0.0
new_ev_52290_0,44.0
new_ev_52293_0,11.0
new_ev_52301_0,47.0
new_ev_52303_0,0.0
new_ev_52303_1,65.0
new_ev_52303_2,0.0
new_ev_52303_3,0.0
new_ev_52304_0,23.0
new_ev_52310_0,114.0
new_ev_52314_0,42.0
new_ev_52315_0,106.0
new_ev_52321_0,58.0
new_ev_52324_0,11.0
new_ev_52359_0,0.0
new_ev_52359_1,122.0
new_ev_52360_0,95.0
new_ev_52363_0,44.0
new_ev_52364_0,145.0
new_ev_52364_1,0.0
new_ev_52364_2,150.0
new_ev_52364_3,150.0
new_ev_52365_0,131.0
new_ev_52365_1,0.0
new_ev_52365_2,0.0
new_ev_52365_3,0.0
new_ev_52365_4,0.0
new_ev_52365_5,0.0
new_ev_52365_6,0.0
new_ev_52366_0,0.0
new_ev_52366_1,150.0
new_ev_52366_2,0.0
new_ev_52366_3,0.0
new_ev_52366_4,126.0
new_ev_52366_5,0.0
new_ev_52367_0,150.0
new_ev_52367_1,150.0
new_ev_52367_2,50.0
new_ev_52367_3,0.0
new_ev_52367_4,150.0
new_ev_52367_5,0.0
new_ev_52367_6,150.0
new_ev_52368_0,150.0
new_ev_52368_1,52.0
new_ev_52368_2,0.0
new_ev_52368_3,150.0
new_ev_52368_4,0.0
new_ev_52368_5,0.0
new_ev_52368_6,0.0
new_ev_52368_7,0.0
new_ev_52369_0,110.0
new_ev_52369_1,0.0
new_ev_52369_2,0.0
new_ev_52369_3,0.0
new_ev_52369_4,0.0
new_ev_52369_5,0.0
new_ev_52370_0,150.0
new_ev_52371_0,150.0
new_ev_52372_0,150.0
new_ev_52372_1,0.0
new_ev_52372_10,0.0
new_ev_52372_11,0.0
new_ev_52372_2,0.0
new_ev_52372_3,0.0
new_ev_52372_4,0.0
new_ev_52372_5,16.0
new_ev_52372_6,0.0
new_ev_52372_7,0.0
new_ev_52372_8,150.0
new_ev_52372_9,150.0
new_ev_52373_0,51.0
new_ev_52374_0,0.0
new_ev_52374_1,101.0
new_ev_52375_0,111.0
new_ev_52375_1,0.0
new_ev_52376_0,79.0
new_ev_52378_0,150.0
new_ev_52378_1,150.0
new_ev_52378_2,150.0
new_ev_52378_3,150.0
new_ev_52378_4,107.0
new_ev_52378_5,0.0
new_ev_52378_6,0.0
new_ev_52378_7,0.0
new_ev_52378_8,0.0
new_ev_52379_0,150.0
new_ev_52383_0,0.0
new_ev_52383_1,31.0
new_ev_52383_2,0.0
new_ev_52384_0,50.0
new_ev_52385_0,150.0
new_ev_52385_1,118.0
new_ev_52385_2,0.0
new_ev_52385_3,0.0
new_ev_52385_4,0.0
new_ev_52385_5,0.0
new_ev_52387_0,150.0
new_ev_52387_1,150.0
new_ev_52387_2,150.0
new_ev_52388_0,150.0
new_ev_52388_1,150.0
new_ev_52391_0,150.0
new_ev_52392_0,43.0
new_ev_52395_0,0.0
new_ev_52395_1,125.0
new_ev_52396_0,4.0
new_ev_52397_0,150.0
new_ev_52399_0,150.0
new_ev_52399_1,150.0
new_ev_52399_2,43.0
new_ev_52399_3,150.0
new_ev_52400_0,80.0
new_ev_52401_0,0.0
new_ev_52401_1,71.0
new_ev_52401_2,150.0
new_ev_52401_3,0.0
new_ev_52404_0,4.0
new_ev_52405_0,20.0
new_ev_52406_0,150.0
new_ev_52414_0,43.0
new_ev_52424_0,150.0
new_ev_52424_1,150.0
new_ev_52425_0,20.0
new_ev_52426_0,150.0
new_ev_52426_1,150.0
new_ev_52427_0,0.0
new_ev_52427_1,5.0
new_ev_52430_0,150.0
new_ev_52431_0,150.0
new_ev_52432_0,4.0
new_ev_52433_0,4.0
new_ev_52435_0,150.0
new_ev_52435_1,150.0
new_ev_52437_0,150.0
new_ev_52437_1,150.0
new_ev_52437_2,150.0
new_ev_52437_3,150.0
new_ev_52441_0,150.0
new_ev_52441_1,150.0
new_ev_52441_2,150.0
new_ev_52441_3,150.0
new_ev_52441_4,150.0
new_ev_52441_5,150.0
new_ev_52441_6,150.0
new_ev_52443_0,150.0
new_ev_52443_1,150.0
new_ev_52443_2,150.0
new_ev_52443_3,150.0
new_ev_52444_0,150.0
new_ev_52445_0,150.0
new_ev_52445_1,150.0
new_ev_52445_2,150.0
new_ev_52446_0,0.0
new_ev_52446_1,0.0
new_ev_52446_2,150.0
new_ev_52446_3,57.0
new_ev_52447_0,70.0
new_ev_52448_0,43.0
new_ev_52451_0,0.0
new_ev_52451_1,81.0
new_ev_52451_2,150.0
new_ev_52451_3,0.0
new_ev_52453_0,11.0
new_ev_52453_1,150.0
new_ev_52453_2,0.0
new_ev_52454_0,18.0
new_ev_52454_1,0.0
new_ev_52455_0,0.0
new_ev_52455_1,0.0
new_ev_52456_0,0.0
new_ev_52456_1,0.0
new_ev_52456_2,8.0
new_ev_52457_0,4.0
new_ev_52460_0,150.0
new_ev_52460_1,150.0
new_ev_52460_2,150.0
new_ev_52460_3,150.0
new_ev_52463_0,7.0
new_ev_52463_1,0.0
new_ev_52463_2,0.0
new_ev_52464_0,3.0
new_ev_52465_0,9.0
new_ev_52467_0,150.0
new_ev_52470_0,0.0
new_ev_52470_1,7.0
new_ev_52471_0,5.0
new_ev_52472_0,75.0
new_ev_52472_1,0.0
new_ev_52472_2,0.0
new_ev_52472_3,150.0
new_ev_52475_0,150.0
new_ev_52475_1,150.0
new_ev_52475_2,150.0
new_ev_52475_3,150.0
new_ev_52475_4,150.0
new_ev_52475_5,150.0
new_ev_52475_6,150.0
new_ev_52476_0,150.0
new_ev_52476_1,150.0
new_ev_52477_0,134.0
new_ev_52477_1,150.0
new_ev_52477_2,0.0
new_ev_52478_0,0.0
new_ev_52478_1,88.0
new_ev_52480_0,0.0
new_ev_52480_1,0.0
new_ev_52480_2,0.0
new_ev_52480_3,11.0
new_ev_52483_0,150.0
new_ev_52484_0,45.0
new_ev_52493_0,47.0
new_ev_52495_0,0.0
new_ev_52495_1,5.0
new_ev_52505_0,0.0
new_ev_52505_1,6.0
new_ev_52506_0,150.0
new_ev_52506_1,150.0
new_ev_52506_2,150.0
new_ev_52509_0,150.0
new_ev_52513_0,45.0
new_ev_52516_0,150.0
